https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/arguana.zip	3773617	cfdf79adce27a401b3cd3ea267903134dbfab2c6afeb95d7fe5724a00bf7557b	arguana.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/climate-fever.zip	1228666652	9d6cf03121238bba187f9d4b5bdfdc42b2b171f19b6d86a557f95c51687691f3	climate-fever.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/cqadupstack.zip	5343728040	6072f7d345496387d24194c8af35c5fb6c2f0e5f9130c5b4a78b98bbfac88558	cqadupstack.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/dbpedia-entity.zip	639285131	e4c13080b5399a19e02b04c908c485f8997ac9e265a06ef5f9f28c3f1134c472	dbpedia-entity.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/fever.zip	1236988269	58b3faee0c152158b27970380f778ea56e4e34482034404226c10e11eadc7b72	fever.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/fiqa.zip	17948027	32c7df99ed21252fdfb2cf3f5673502a8d245ee0c44c4a133570d92ce2b3ad02	fiqa.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/hotpotqa.zip	654025350	c62459dbc91d31329584507b1fa564b3b1abcee58800967113054ee0f5a15c62	hotpotqa.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/msmarco.zip	1082258632	f46aed8343564261c27228b7cf22dde5c9a70143fe34dc3c589bd5322308712a	msmarco.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/nfcorpus.zip	2448432	efe5be03f8c5b86a5870102d0599d227c8c6e2484328e68c6522560385671b0b	nfcorpus.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/nq.zip	498307926	2553bf7bfbab47b1436ca00a34bce57320e18e611fd00999a2a3a1b4714be752	nq.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/quora.zip	15853968	56aacd9dcc4d9c093b63f175afdda0e21cbc8442ecf6c717d09de7b358d77531	quora.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/scidocs.zip	142471588	96640201687767c9b1fcc5af7a80b90fb325b37fa25329c2586c25edcfa17ef1	scidocs.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/scifact.zip	2816079	536e14446a0ba56ed1398ab1055f39fe852686ecad24a6306c80c490fa8e0165	scifact.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/trec-covid.zip	73876720	120f42a7864d2214234537733c0d2c6684e42fdfafff2c5eacf98afca6656aa0	trec-covid.zip
https://public.ukp.informatik.tu-darmstadt.de/thakur/BEIR/datasets/webis-touche2020.zip	227132363	1a706ed9c03ecc75cf012495bd8e37b761f7b0350a939910d0f54862e26fc601	webis-touche2020.zip
